,Location,Title,Price,Company,Summary
3,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
3,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
3,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
3,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
6,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
6,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
6,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
6,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
6,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
6,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
6,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
3,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
10 years or more of progressive experience in data modeling, integration and visualization, participation in solution architecture."
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
 The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
6,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
5,"Golden Valley, MN",Sr. Enterprise Architect (Data),"
$140,000 - $160,000 a year","
(QSI) - Quality Systems Integrators","
The EDA will work with solution architects, application developers, process owners, data stewards, data scientists, platform administrators, security engineers…"
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
Analyze surveillance data such as health indicators, risk factors, and disease surveillance information; Analyze surveillance data such as health indicators,…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available; Sep 3, 2019, 4:43:29 PM."
3,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Analyze surveillance data such as health indicators, risk factors, and disease surveillance information;Analyze surveillance data such as health indicators,…"
4,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
 Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available;Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Analyze surveillance data such as health indicators, risk factors, and disease surveillance information;Analyze surveillance data such as health indicators,…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
 Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available;Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Design, coordinate, and manage special surveillance during emerging disease events;When attaching a document, you much check the “relevant document” box to…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
 Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available;Sep 3, 2019, 4:43:29 PM."
3,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Design, coordinate, and manage special surveillance during emerging disease events;When attaching a document, you much check the “relevant document” box to…"
4,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
 Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available;Sep 3, 2019, 4:43:29 PM."
3,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Analyze surveillance data such as health indicators, risk factors, and disease surveillance information;Analyze surveillance data such as health indicators,…"
4,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
 Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available;Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
Responsibilities include: 1) Analyze surveillance data such as health indicators, risk factors, and disease surveillance information; 2) Maintain state…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
Responsibilities include: 1) Analyzing surveillance data such as health indicators, risk factors, and disease surveillance information; 2) Analyzes programmatic…"
1,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Analyze surveillance data such as health indicators, risk factors, and disease surveillance information;Analyze surveillance data such as health indicators,…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
 Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available;Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Analyze surveillance data such as health indicators, risk factors, and disease surveillance information.Design, coordinate, and manage special surveillance…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
 Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available;Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
Analyze surveillance data such as health indicators, risk factors, and disease surveillance information; Analyze surveillance data such as health indicators,…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available; Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
Analyze surveillance data such as health indicators, risk factors, and disease surveillance information; Analyze surveillance data such as health indicators,…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available; Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Responsibilities include: 1) Analyze surveillance data such as health indicators, risk factors, and disease surveillance information; 2) Maintain state…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
 Responsibilities include: 1) Analyzing surveillance data such as health indicators, risk factors, and disease surveillance information; 2) Analyzes programmatic…"
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Responsibilities include: 1) Analyze surveillance data such as health indicators, risk factors, and disease surveillance information; 2) Maintain state…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
 Responsibilities include: 1) Analyzing surveillance data such as health indicators, risk factors, and disease surveillance information; 2) Analyzes programmatic…"
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Responsibilities include: 1) Analyze surveillance data such as health indicators, risk factors, and disease surveillance information; 2) Maintain state…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
 Responsibilities include: 1) Analyzing surveillance data such as health indicators, risk factors, and disease surveillance information; 2) Analyzes programmatic…"
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Analyze surveillance data such as health indicators, risk factors, and disease surveillance information;Analyze surveillance data such as health indicators,…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
 Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available;Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
Analyze surveillance data such as health indicators, risk factors, and disease surveillance information; Analyze surveillance data such as health indicators,…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available; Sep 3, 2019, 4:43:29 PM."
3,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Analyze surveillance data such as health indicators, risk factors, and disease surveillance information;Analyze surveillance data such as health indicators,…"
4,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
 Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available;Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance during emerging disease events; When attaching a document, you much check the “relevant document” box to…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available; Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance during emerging disease events; When attaching a document, you much check the “relevant document” box to…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance and/or evaluation procedures where is no other existing data available. Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Analyze surveillance data such as health indicators, risk factors, and disease surveillance information;Analyze surveillance data such as health indicators,…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
 Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available;Sep 3, 2019, 4:43:29 PM."
3,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance during emerging disease events; When attaching a document, you much check the “relevant document” box to…"
4,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available; Sep 3, 2019, 4:43:29 PM."
1,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
Analyze surveillance data such as health indicators, risk factors, and disease surveillance information; Analyze surveillance data such as health indicators,…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available; Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
Responsibilities include: 1) Analyze surveillance data such as health indicators, risk factors, and disease surveillance information; 2) Maintain state…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
Responsibilities include: 1) Analyzing surveillance data such as health indicators, risk factors, and disease surveillance information; 2) Analyzes programmatic…"
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Analyze surveillance data such as health indicators, risk factors, and disease surveillance information;Analyze surveillance data such as health indicators,…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
 Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available;Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance during emerging disease events; When attaching a document, you much check the “relevant document” box to…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available; Sep 3, 2019, 4:43:29 PM."
3,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Analyze surveillance data such as health indicators, risk factors, and disease surveillance information;Analyze surveillance data such as health indicators,…"
4,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
 Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available;Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
Responsibilities include: 1) Analyze surveillance data such as health indicators, risk factors, and disease surveillance information; 2) Maintain state…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
Responsibilities include: 1) Analyzing surveillance data such as health indicators, risk factors, and disease surveillance information; 2) Analyzes programmatic…"
3,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
Analyze surveillance data such as health indicators, risk factors, and disease surveillance information; Analyze surveillance data such as health indicators,…"
4,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available; Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance during emerging disease events; When attaching a document, you much check the “relevant document” box to…"
4,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available; Yes, 25 % of the Time."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance during emerging disease events; When attaching a document, you much check the “relevant document” box to…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available; Sep 3, 2019, 4:43:29 PM."
1,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Design, coordinate, and manage special surveillance during emerging disease events;When attaching a document, you much check the “relevant document” box to…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
 Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available;Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
Analyze surveillance data such as health indicators, risk factors, and disease surveillance information; Analyze surveillance data such as health indicators,…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available; Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Analyze surveillance data such as health indicators, risk factors, and disease surveillance information;Provides consultation and assistance to educate state…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
 Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available;Sep 3, 2019, 4:43:29 PM."
3,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
Analyze surveillance data such as health indicators, risk factors, and disease surveillance information; Analyze surveillance data such as health indicators,…"
4,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available; Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","
State of Montana","
 Analyze surveillance data such as health indicators, risk factors, and disease surveillance information;Analyze surveillance data such as health indicators,…"
4,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","
State of Montana","
 Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available;Sep 3, 2019, 4:43:29 PM."
3,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Analyze surveillance data such as health indicators, risk factors, and disease surveillance information;Analyze surveillance data such as health indicators,…"
4,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
 Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available;Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
Analyze surveillance data such as health indicators, risk factors, and disease surveillance information; Analyze surveillance data such as health indicators,…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available; Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Responsibilities include: 1) Analyze surveillance data such as health indicators, risk factors, and disease surveillance information; 2) Maintain state…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
 Responsibilities include: 1) Analyzing surveillance data such as health indicators, risk factors, and disease surveillance information; 2) Analyzes programmatic…"
1,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
Analyze surveillance data such as health indicators, risk factors, and disease surveillance information; Analyze surveillance data such as health indicators,…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
Design, coordinate, and manage special surveillance and/or evaluation procedures where there is no other existing data available; Sep 3, 2019, 4:43:29 PM."
2,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Responsibilities include: 1) Analyze surveillance data such as health indicators, risk factors, and disease surveillance information; 2) Maintain state…"
3,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
 Responsibilities include: 1) Analyzing surveillance data such as health indicators, risk factors, and disease surveillance information; 2) Analyzes programmatic…"
3,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
Responsibilities include: 1) Analyze surveillance data such as health indicators, risk factors, and disease surveillance information; 2) Maintain state…"
4,"Helena, MT 59601",Epidemiologist,"
$29.69 an hour","

State of Montana","
Responsibilities include: 1) Analyzing surveillance data such as health indicators, risk factors, and disease surveillance information; 2) Analyzes programmatic…"
1,"Helena, MT 59601",Surveillance Epidemiologist,"
$29.69 an hour","

State of Montana","
 Analyze surveillance data such as health indicators, risk factors, and disease surveillance information;Analyze surveillance data such as health indicators,…"
